snum,trial,tname,tvalue,tsuit,tpos,cname,cvalue,csuit,cpos,cf,right,rt,trans,control,visd,visc,memd,memc,lik,free,influence,nlonger,nlongest,card1,card2,card3,card4,card5,card6,card7,card8,card9,card10,card11,card12,card13,card14,card15,card16,card17,card18,card19,card20,card21,card22,card23,card24,card25,card26,card27,card28,card29,card30,card31,card32,card33,card34,card35,card36,card37,card38,card39,card40,card41,card42,card43,card44,card45,card46,card1f,card2f,card3f,card4f,card5f,card6f,card7f,card8f,card9f,card10f,card11f,card12f,card13f,card14f,card15f,card16f,card17f,card18f,card19f,card20f,card21f,card22f,card23f,card24f,card25f,card26f,card27f,card28f,card29f,card30f,card31f,card32f,card33f,card34f,card35f,card36f,card37f,card38f,card39f,card40f,card41f,card42f,card43f,card44f,card45f,card46f
14,24,7H,7,2,5,7D,7,4,NA,NA,1,5874,7,77,1.518,0.21,0.475,0.293,0.483,1,0,1,1,27,9,39,8,40,25,31,20,0,3,13,46,23,51,19,47,17,24,12,34,16,15,32,1,38,7,26,2,30,43,10,18,29,41,21,35,14,4,42,44,28,33,50,11,49,6,1,1,1,1,1,1,1,1,1,1,3,4,2,5,13,3,4,4,6,7,5,2,6,5,7,3,6,3,5,2,7,6,2,4,2,7,1,1,1,1,1,1,1,1,1,1
14,25,6H,6,2,20,10D,10,4,46,1,0,8131,7,77,1.323,-0.064,0.464,0.325,0.59,1,0,1,1,5,2,16,23,40,3,1,8,26,6,0,7,27,31,49,20,38,34,47,21,12,17,45,11,32,15,9,10,42,18,37,39,33,13,22,35,19,50,4,28,46,14,24,51,41,48,1,1,1,1,1,1,1,1,1,1,7,2,6,4,6,2,4,4,2,5,5,6,3,7,7,2,3,5,3,13,4,2,5,7,3,6,1,1,1,1,1,1,1,1,1,1
14,26,9D,9,4,5,9D,9,4,15,13,1,5981,7,77,1.077,0.262,0.676,0.362,0.424,1,0,1,1,37,10,40,13,26,22,51,4,27,2,46,33,35,3,47,15,42,38,24,31,14,29,18,43,44,41,48,49,28,11,0,6,25,7,23,5,9,50,39,16,32,34,17,8,20,12,1,1,1,1,1,1,1,1,1,1,4,3,2,5,13,4,7,5,5,7,3,2,7,4,3,6,2,6,6,2,2,6,7,3,4,5,1,1,1,1,1,1,1,1,1,1
14,27,3C,3,3,9,QC,12,3,NA,NA,0,4651,7,77,1.202,0.026,0.821,0.24,0.424,1,0,1,1,48,45,34,0,26,3,15,5,35,41,20,25,22,44,7,36,14,18,28,40,12,23,10,46,17,29,31,33,27,8,47,49,11,43,16,4,9,24,6,42,39,32,50,1,30,19,1,1,1,1,1,1,1,1,1,1,2,3,7,6,4,2,5,3,13,3,4,2,4,7,5,5,5,7,4,7,3,2,6,2,6,6,1,1,1,1,1,1,1,1,1,1
14,28,KD,13,4,21,8H,8,2,1,1,0,3615,7,77,1.358,0.1,0.784,-0.002,0.5,1,0,1,1,20,41,32,31,13,3,10,43,19,44,42,34,5,26,48,39,29,38,12,16,7,15,11,4,33,49,9,1,35,6,51,30,2,28,14,46,40,47,17,23,36,22,45,27,24,18,1,1,1,1,1,1,1,1,1,1,7,5,3,3,2,2,3,6,5,6,3,7,4,7,5,2,2,6,4,4,13,2,6,5,7,4,1,1,1,1,1,1,1,1,1,1
15,1,AC,1,3,14,10H,10,2,35,6,0,13331,8,104,1.354,0.21,0.974,0.004,0.573,1,1,1,0,31,43,37,48,49,12,13,3,44,35,42,17,8,18,34,2,11,4,41,15,47,6,9,26,24,32,25,10,20,16,19,23,39,46,22,28,30,36,38,51,7,40,5,50,45,27,1,1,1,1,1,1,1,1,1,1,3,4,2,5,6,4,7,3,5,2,6,2,7,13,5,6,3,2,3,4,2,7,7,4,6,5,1,1,1,1,1,1,1,1,1,1
15,2,9H,9,2,11,6C,6,3,35,6,0,5040,8,104,1.417,0.05,0.34,0.4,0.521,1,1,1,0,41,33,39,20,37,5,26,36,27,9,32,11,49,8,40,38,48,13,23,46,21,22,29,7,16,10,14,1,45,3,28,34,18,15,31,35,24,25,2,42,19,43,51,4,12,17,1,1,1,1,1,1,1,1,1,1,4,5,3,4,2,5,3,2,7,6,13,2,5,7,3,6,3,5,4,4,7,6,7,2,6,2,1,1,1,1,1,1,1,1,1,1
15,3,JS,11,1,16,7S,7,1,NA,NA,0,5458,8,104,1.253,0.242,0.821,-0.032,0.642,1,1,1,0,42,39,16,9,44,23,15,31,49,50,19,26,5,20,29,40,32,51,12,2,33,3,14,0,27,10,48,24,8,47,38,18,21,1,4,41,37,34,17,25,43,22,7,11,28,30,1,1,1,1,1,1,1,1,1,1,3,7,2,2,2,3,4,6,6,3,5,4,5,7,4,13,2,5,4,5,2,7,7,6,6,3,1,1,1,1,1,1,1,1,1,1
15,4,8C,8,3,6,JD,11,4,20,3,0,7460,8,104,1.197,0.018,0.651,0.488,0.396,1,1,1,0,36,6,47,23,41,40,35,11,3,19,1,24,38,8,31,33,4,15,13,49,18,29,25,34,2,22,26,51,43,20,21,12,5,14,37,0,27,16,32,44,30,9,39,45,42,46,1,1,1,1,1,1,1,1,1,1,2,3,5,4,6,13,6,3,5,3,7,4,2,3,2,7,2,6,6,5,2,5,7,4,4,7,1,1,1,1,1,1,1,1,1,1
15,5,9D,9,4,17,9H,9,2,NA,NA,1,8156,8,104,1.077,0.262,0.676,0.362,0.424,1,1,1,0,25,7,39,22,26,44,50,5,12,0,27,2,34,29,40,45,18,8,33,4,31,11,32,24,14,9,47,13,41,19,43,48,35,1,30,6,46,23,10,17,42,51,36,28,3,15,1,1,1,1,1,1,1,1,1,1,4,5,2,4,3,7,5,3,4,2,5,6,6,2,3,7,13,2,2,7,5,7,3,4,6,6,1,1,1,1,1,1,1,1,1,1
15,6,KD,13,4,6,10S,10,1,21,5,0,5582,8,104,1.358,0.1,0.784,-0.002,0.5,1,1,1,0,31,47,34,49,15,13,38,19,2,29,10,4,46,42,18,51,30,48,33,7,9,6,14,0,17,21,28,1,16,45,5,35,43,3,24,39,37,44,12,36,23,50,27,8,41,22,1,1,1,1,1,1,1,1,1,1,3,5,2,4,6,13,7,2,4,2,5,6,7,3,6,3,7,2,4,5,2,6,5,4,3,7,1,1,1,1,1,1,1,1,1,1
15,7,8H,8,2,13,3C,3,3,10,1,0,5340,8,104,1.218,0.114,0.846,0.294,0.552,1,1,1,0,48,2,38,37,32,41,47,13,8,28,15,6,34,0,3,30,16,23,19,12,24,10,20,31,36,7,26,18,42,40,43,9,1,45,33,50,21,35,39,44,14,51,17,4,25,27,1,1,1,1,1,1,1,1,1,1,7,4,3,3,4,2,6,2,5,7,6,5,13,7,2,3,5,6,6,7,5,2,4,4,2,3,1,1,1,1,1,1,1,1,1,1
15,8,2S,2,1,19,AH,1,2,33,2,0,7401,8,104,1.294,0.415,0.645,0.184,0.597,1,1,1,0,29,35,5,33,46,23,21,36,10,24,3,47,44,50,51,15,7,8,43,34,31,18,45,22,41,19,30,0,1,4,2,32,13,49,28,12,14,6,26,16,39,25,42,20,48,40,1,1,1,1,1,1,1,1,1,1,6,2,7,7,4,3,3,2,5,4,7,3,6,6,5,2,4,5,13,5,3,7,2,2,4,6,1,1,1,1,1,1,1,1,1,1
15,9,3C,3,3,21,6H,6,2,3,1,0,5450,8,104,1.202,0.026,0.821,0.24,0.424,1,1,1,0,23,0,18,50,10,7,20,33,44,12,9,31,14,13,27,34,22,29,39,46,45,3,38,26,48,51,11,40,37,21,28,49,19,17,8,15,47,41,16,36,25,24,43,32,30,4,1,1,1,1,1,1,1,1,1,1,3,2,4,2,6,4,7,5,3,3,7,3,4,7,6,5,2,5,2,6,13,5,6,4,7,2,1,1,1,1,1,1,1,1,1,1
15,10,2H,2,2,19,10D,10,4,NA,NA,0,5968,8,104,1.292,0.21,0.606,0.152,0.663,1,1,1,0,20,49,22,4,2,15,30,9,19,35,42,29,17,51,10,0,26,23,12,37,7,18,43,27,50,11,13,25,14,36,8,47,3,1,34,39,32,21,45,5,38,16,33,41,28,24,1,1,1,1,1,1,1,1,1,1,4,2,7,6,4,4,2,5,3,2,7,3,5,7,6,3,6,5,13,2,2,5,3,4,7,6,1,1,1,1,1,1,1,1,1,1
15,11,3S,3,1,9,7H,7,2,46,1,0,4827,8,104,1.137,0.355,0.795,0.35,0.479,1,1,1,0,13,45,16,42,7,43,46,35,32,50,23,22,40,29,47,36,25,15,2,48,14,37,51,9,49,44,27,0,21,5,41,39,20,11,18,33,34,6,38,17,26,31,1,30,12,19,1,1,1,1,1,1,1,1,1,1,4,2,5,6,3,7,2,3,13,6,7,7,2,5,7,2,2,3,5,4,3,6,4,4,5,6,1,1,1,1,1,1,1,1,1,1
15,12,2C,2,3,5,QC,12,3,NA,NA,0,12273,8,104,1.394,0.15,0.705,0.078,0.49,1,1,1,0,35,43,41,50,9,38,8,6,48,13,45,20,36,46,27,40,5,28,3,29,26,22,14,2,12,19,16,11,15,23,25,0,31,30,7,17,21,18,42,49,51,33,47,24,39,10,1,1,1,1,1,1,1,1,1,1,2,3,5,4,13,7,2,3,2,4,7,7,6,5,6,3,7,4,5,5,6,2,3,2,4,6,1,1,1,1,1,1,1,1,1,1
15,13,QS,12,1,9,4D,4,4,40,1,0,2627,8,104,1.148,0.256,0.54,0.106,0.597,1,1,1,0,23,24,40,5,13,3,14,38,36,26,6,27,50,44,32,51,16,0,11,1,49,22,19,45,9,31,4,21,48,47,29,2,18,39,7,15,28,33,41,42,17,10,25,46,30,43,1,1,1,1,1,1,1,1,1,1,6,2,3,4,3,2,5,7,13,6,4,4,3,5,3,7,2,2,6,7,6,4,5,2,5,7,1,1,1,1,1,1,1,1,1,1
15,14,AD,1,4,12,8C,8,3,19,7,0,4768,8,104,1.267,0.184,0.871,0.12,0.503,1,1,1,0,50,9,48,24,0,51,2,6,44,32,12,31,7,27,30,18,28,22,33,49,26,39,20,42,5,47,4,45,16,14,3,35,23,29,46,17,43,19,41,25,38,36,15,8,21,1,1,1,1,1,1,1,1,1,1,1,6,4,3,2,2,3,6,5,7,5,4,13,6,2,3,7,5,3,2,6,4,2,5,7,7,4,1,1,1,1,1,1,1,1,1,1
15,15,6H,6,2,5,7H,7,2,3,1,0,10603,8,104,1.323,-0.064,0.464,0.325,0.59,1,1,1,0,1,46,19,48,26,49,33,14,40,21,15,37,13,29,18,51,24,9,8,45,12,32,28,4,16,11,6,39,25,30,47,35,31,34,42,50,2,5,27,10,43,3,22,7,20,38,1,1,1,1,1,1,1,1,1,1,2,5,4,3,13,2,5,4,3,4,6,2,2,6,6,4,7,6,3,5,2,7,7,3,7,5,1,1,1,1,1,1,1,1,1,1
15,16,5C,5,3,17,KS,13,1,38,1,0,6335,8,104,1.318,0.139,0.544,0.272,0.378,1,1,1,0,46,20,51,25,14,13,37,28,31,1,18,0,19,47,22,38,24,26,15,33,7,3,10,40,32,45,30,41,39,6,5,21,11,23,43,44,49,12,9,2,36,17,50,35,34,48,1,1,1,1,1,1,1,1,1,1,7,3,6,5,3,5,4,3,4,7,4,2,2,6,2,5,13,5,6,7,2,7,2,3,6,4,1,1,1,1,1,1,1,1,1,1
15,17,3D,3,4,15,JH,11,2,27,7,0,4943,8,104,1.236,0.014,0.53,0.142,0.378,1,1,1,0,22,17,20,3,25,27,38,47,35,34,10,45,31,26,51,21,30,5,2,29,48,16,40,42,41,49,23,43,8,13,44,6,28,50,18,46,7,9,36,39,37,0,14,33,12,24,1,1,1,1,1,1,1,1,1,1,3,6,2,2,4,7,7,2,5,3,3,4,5,6,13,7,7,2,4,3,6,6,5,5,2,4,1,1,1,1,1,1,1,1,1,1
15,18,5D,5,4,9,3C,3,3,46,1,0,9074,8,104,1.052,0.203,0.73,0.316,0.368,1,1,1,0,26,32,38,14,4,31,44,20,36,33,18,11,42,16,15,1,5,9,43,39,21,40,12,49,13,22,25,30,0,41,34,2,7,48,8,45,23,19,24,27,46,29,47,6,51,28,1,1,1,1,1,1,1,1,1,1,4,3,5,7,6,3,2,2,13,4,5,7,4,7,5,6,2,2,3,6,5,2,3,7,6,4,1,1,1,1,1,1,1,1,1,1
15,19,KS,13,1,21,5D,5,4,13,2,0,6603,8,104,1.072,0.193,0.611,0.148,0.583,1,1,1,0,20,35,5,2,48,13,31,9,33,15,22,26,43,50,41,29,40,36,45,6,21,51,42,0,18,47,7,14,46,27,12,23,24,1,44,16,25,11,30,4,39,37,49,19,32,8,1,1,1,1,1,1,1,1,1,1,7,3,2,5,2,3,5,6,4,6,2,4,7,2,4,3,5,7,3,6,13,4,7,5,6,2,1,1,1,1,1,1,1,1,1,1
15,20,JD,11,4,16,5D,5,4,29,2,0,2662,8,104,1.287,0.174,0.815,0.004,0.493,1,1,1,0,0,14,30,41,5,16,9,24,48,37,17,40,46,1,3,32,8,27,45,36,19,47,33,31,35,49,13,38,43,4,25,26,29,22,12,42,7,50,11,2,15,18,39,51,20,10,1,1,1,1,1,1,1,1,1,1,4,7,2,2,2,3,4,3,7,4,3,6,6,5,5,13,2,4,2,5,7,6,5,3,7,6,1,1,1,1,1,1,1,1,1,1
15,21,8D,8,4,10,8C,8,3,43,1,0,2355,8,104,1.027,0.046,0.775,0.188,0.42,1,1,1,0,34,3,22,12,18,0,1,4,37,29,15,49,7,45,38,47,8,39,14,46,40,6,9,17,19,42,36,23,35,5,44,24,41,10,32,25,30,51,21,2,11,43,33,31,26,27,1,1,1,1,1,1,1,1,1,1,2,4,4,5,6,3,7,2,3,13,7,6,4,2,3,2,6,2,5,4,7,6,3,7,5,5,1,1,1,1,1,1,1,1,1,1
15,22,7H,7,2,15,JC,11,3,24,3,0,4343,8,104,1.518,0.21,0.475,0.293,0.483,1,1,1,0,4,8,29,14,13,6,42,33,20,12,41,32,22,17,31,30,51,48,3,35,44,40,7,36,19,21,16,39,15,46,38,11,10,1,0,28,24,34,18,37,2,25,9,27,43,26,1,1,1,1,1,1,1,1,1,1,2,7,6,3,3,4,7,5,2,4,5,2,6,3,13,6,4,7,5,2,2,4,5,7,6,3,1,1,1,1,1,1,1,1,1,1
15,23,5H,5,2,7,3S,3,1,45,1,0,9227,8,104,1.377,0.086,0.756,0.382,0.552,1,1,1,0,11,18,23,49,3,30,5,38,26,37,47,33,20,44,1,12,17,36,16,7,41,8,31,34,29,24,35,15,39,21,19,14,40,9,25,13,10,51,6,0,4,32,28,45,2,48,1,1,1,1,1,1,1,1,1,1,6,4,5,2,7,3,13,5,7,6,5,2,4,4,7,6,3,4,5,6,2,7,2,2,3,3,1,1,1,1,1,1,1,1,1,1
15,24,7S,7,1,17,10S,10,1,1,1,0,11227,8,104,1.146,0.242,0.602,0.542,0.51,1,1,1,0,9,18,20,23,17,46,36,38,3,26,22,14,51,43,21,39,12,10,35,2,50,24,15,31,47,19,6,33,44,7,48,40,41,25,16,45,37,5,34,11,13,30,4,28,29,0,1,1,1,1,1,1,1,1,1,1,3,5,2,6,4,3,6,4,4,2,5,2,3,7,7,5,13,7,7,6,6,2,4,5,3,2,1,1,1,1,1,1,1,1,1,1
15,25,7D,7,4,6,9D,9,4,23,6,0,3921,8,104,1.179,0.234,0.609,0.206,0.392,1,1,1,0,33,8,42,10,22,26,51,25,32,40,31,3,39,13,30,45,1,37,41,14,43,11,47,50,28,15,2,16,44,27,38,12,34,24,35,49,5,46,0,21,4,29,20,17,9,6,1,1,1,1,1,1,1,1,1,1,3,6,4,5,2,13,4,6,2,7,3,6,6,7,7,4,2,3,3,5,5,4,2,7,5,2,1,1,1,1,1,1,1,1,1,1
15,26,4H,4,2,15,8D,8,4,31,5,0,6390,8,104,1.058,0.327,0.43,0.404,0.472,1,1,1,0,21,10,18,41,27,30,20,31,7,33,3,25,49,0,51,36,34,1,4,48,9,39,12,45,16,17,32,22,37,44,46,19,11,38,15,26,50,40,23,47,14,2,24,28,43,13,1,1,1,1,1,1,1,1,1,1,7,4,2,2,3,4,2,3,6,3,6,5,5,7,13,7,5,4,4,2,5,6,3,6,7,2,1,1,1,1,1,1,1,1,1,1
15,27,2D,2,4,17,10S,10,1,41,1,0,5768,8,104,1.309,0.23,0.584,0.064,0.406,1,1,1,0,6,5,12,29,50,38,7,42,8,19,0,48,46,18,24,25,36,20,23,22,3,41,15,31,37,51,40,32,13,16,43,17,35,49,21,39,1,27,4,45,9,2,11,26,47,30,1,1,1,1,1,1,1,1,1,1,3,4,5,7,5,7,2,2,6,6,2,3,5,4,4,3,13,4,7,3,5,6,7,6,2,2,1,1,1,1,1,1,1,1,1,1
15,28,5S,5,1,7,7H,7,2,23,5,0,5931,8,104,1.106,0.277,0.396,0.156,0.476,1,1,1,0,7,1,48,28,32,21,44,10,22,45,36,18,0,37,31,27,4,51,15,39,23,29,19,43,16,8,20,49,14,11,42,47,50,34,9,33,2,3,40,25,26,17,38,13,35,5,1,1,1,1,1,1,1,1,1,1,3,5,2,7,4,6,13,6,7,6,4,2,5,3,6,5,4,2,7,7,4,2,3,5,3,2,1,1,1,1,1,1,1,1,1,1
16,1,9D,9,4,12,QH,12,2,10,1,0,14135,11,82,1.077,0.262,0.676,0.362,0.424,1,1,1,1,17,2,19,20,7,5,41,27,37,24,36,12,46,11,15,34,40,1,51,32,38,47,25,18,45,14,31,16,28,43,39,49,10,9,50,33,30,35,3,29,48,8,44,0,42,26,1,1,1,1,1,1,1,1,1,1,3,6,4,7,4,6,3,5,5,2,2,13,5,4,3,4,6,5,2,7,2,7,6,2,3,7,1,1,1,1,1,1,1,1,1,1
16,2,2C,2,3,14,3S,3,1,34,7,0,4415,11,82,1.394,0.15,0.705,0.078,0.49,1,1,1,1,48,14,44,51,37,40,43,8,7,12,3,34,26,20,47,50,9,28,18,6,15,41,35,27,46,29,13,32,16,38,11,30,25,2,42,39,4,22,49,33,10,45,23,19,21,5,1,1,1,1,1,1,1,1,1,1,2,5,4,7,7,2,4,3,6,2,6,5,3,13,3,4,2,2,6,5,3,4,7,7,5,6,1,1,1,1,1,1,1,1,1,1
16,3,4H,4,2,9,4H,4,2,19,13,1,5015,11,82,1.058,0.327,0.43,0.404,0.472,1,1,1,1,33,36,15,44,5,0,7,10,27,21,43,22,6,19,2,29,23,9,16,50,51,38,45,47,3,25,49,12,35,46,17,31,34,30,26,13,24,37,41,1,40,11,18,20,14,32,1,1,1,1,1,1,1,1,1,1,2,3,6,4,2,7,5,3,13,5,4,4,2,5,6,4,7,2,6,2,7,3,6,5,3,7,1,1,1,1,1,1,1,1,1,1
16,4,2S,2,1,12,KC,13,3,34,4,0,7520,11,82,1.294,0.415,0.645,0.184,0.597,1,1,1,1,35,24,28,47,9,21,44,45,3,39,4,17,46,13,41,36,43,23,18,48,49,1,31,15,6,29,37,0,42,32,10,40,22,38,5,7,14,12,34,26,50,51,25,2,16,20,1,1,1,1,1,1,1,1,1,1,5,3,3,6,4,4,2,5,6,7,2,13,7,7,5,2,6,3,2,4,6,2,3,4,5,7,1,1,1,1,1,1,1,1,1,1
16,5,7D,7,4,20,AD,1,4,27,6,0,5368,11,82,1.179,0.234,0.609,0.206,0.392,1,1,1,1,38,24,28,23,12,43,35,9,15,13,48,51,21,27,34,29,6,31,14,5,17,50,44,32,26,47,39,0,2,45,20,10,3,49,41,1,36,46,18,25,33,7,11,37,16,30,1,1,1,1,1,1,1,1,1,1,7,2,5,3,3,2,4,6,7,7,6,3,4,2,5,4,6,2,5,13,5,7,6,2,4,3,1,1,1,1,1,1,1,1,1,1
16,6,3S,3,1,19,8S,8,1,20,7,0,4850,11,82,1.137,0.355,0.795,0.35,0.479,1,1,1,1,33,40,15,20,6,50,27,22,17,32,49,26,42,47,36,23,39,48,11,7,46,9,25,30,3,44,45,12,2,5,10,1,18,0,16,31,51,29,19,34,8,37,4,13,41,43,1,1,1,1,1,1,1,1,1,1,2,6,6,3,5,3,4,5,6,7,3,7,2,2,7,4,4,5,13,3,4,2,7,5,2,6,1,1,1,1,1,1,1,1,1,1
16,7,7H,7,2,9,7H,7,2,19,13,1,3368,11,82,1.518,0.21,0.475,0.293,0.483,1,1,1,1,3,50,38,18,26,23,27,30,7,21,46,6,16,39,31,25,17,11,19,37,29,35,2,43,9,40,48,10,41,44,42,4,13,49,8,51,1,22,15,20,33,0,12,14,28,34,1,1,1,1,1,1,1,1,1,1,4,7,3,2,6,5,3,2,13,7,2,4,3,6,4,4,6,5,3,2,5,7,6,2,7,5,1,1,1,1,1,1,1,1,1,1
16,8,5C,5,3,7,5C,5,3,17,13,1,3707,11,82,1.318,0.139,0.544,0.272,0.378,1,1,1,1,42,14,38,0,17,24,3,6,9,2,40,19,41,31,21,37,30,10,12,28,32,50,15,18,46,26,43,49,27,34,51,25,22,39,1,48,13,35,33,23,44,5,29,36,16,47,1,1,1,1,1,1,1,1,1,1,6,7,5,2,4,3,13,5,4,3,2,2,3,7,4,6,2,5,7,6,5,2,3,4,7,6,1,1,1,1,1,1,1,1,1,1
16,9,5S,5,1,15,4D,4,4,46,1,0,2839,11,82,1.106,0.277,0.396,0.156,0.476,1,1,1,1,5,16,36,21,38,44,1,35,25,33,50,39,51,2,22,45,28,12,8,43,29,14,10,46,4,26,18,24,27,32,40,13,31,9,49,34,0,48,17,19,7,20,11,41,47,42,1,1,1,1,1,1,1,1,1,1,2,4,3,7,3,2,5,6,4,7,3,6,2,5,13,6,5,7,2,4,7,5,4,6,2,3,1,1,1,1,1,1,1,1,1,1
16,10,3C,3,3,11,3C,3,3,21,13,1,3213,11,82,1.202,0.026,0.821,0.24,0.424,1,1,1,1,37,44,27,8,1,51,39,47,43,3,15,9,33,50,6,17,45,40,31,7,28,19,49,21,11,13,29,46,42,4,34,35,32,38,22,0,41,16,26,12,24,23,25,14,48,36,1,1,1,1,1,1,1,1,1,1,5,3,4,7,2,6,4,3,2,5,13,3,6,4,5,6,7,3,6,7,2,7,2,4,5,2,1,1,1,1,1,1,1,1,1,1
16,11,3D,3,4,7,3D,3,4,17,13,1,2683,11,82,1.236,0.014,0.53,0.142,0.378,1,1,1,1,34,12,51,22,37,19,4,18,30,31,40,8,10,47,50,9,41,25,43,13,6,16,3,11,45,2,42,38,46,32,48,33,49,35,20,14,23,27,7,1,5,44,17,39,26,0,1,1,1,1,1,1,1,1,1,1,3,4,7,2,6,5,13,5,6,2,6,5,5,7,7,2,4,7,4,2,3,2,4,3,3,6,1,1,1,1,1,1,1,1,1,1
16,12,JS,11,1,11,JS,11,1,21,13,1,4086,11,82,1.253,0.242,0.821,-0.032,0.642,1,1,1,1,17,41,18,0,14,43,2,38,31,25,46,11,34,33,32,1,42,35,47,20,10,23,8,48,26,37,28,5,24,30,19,13,45,7,16,51,6,29,3,21,40,9,39,12,4,22,1,1,1,1,1,1,1,1,1,1,4,5,2,3,4,2,6,7,3,5,13,4,5,2,2,2,3,7,4,5,6,6,7,6,7,3,1,1,1,1,1,1,1,1,1,1
16,13,AC,1,3,5,AC,1,3,15,13,1,3038,11,82,1.354,0.21,0.974,0.004,0.573,1,1,1,1,3,32,22,35,19,18,23,15,10,4,47,9,17,24,26,34,25,33,20,16,37,12,49,48,39,43,44,41,11,5,31,50,21,30,45,6,7,40,2,42,46,13,36,27,14,29,1,1,1,1,1,1,1,1,1,1,2,4,3,5,13,5,4,6,7,4,6,5,7,2,3,3,6,2,2,3,2,4,7,7,5,6,1,1,1,1,1,1,1,1,1,1
16,14,7S,7,1,11,7S,7,1,21,13,1,4838,11,82,1.146,0.242,0.602,0.542,0.51,1,1,1,1,33,0,31,43,8,44,26,51,42,49,22,46,36,40,14,4,18,38,29,1,6,45,25,41,27,13,12,34,9,47,30,15,35,23,11,50,3,28,16,21,24,10,5,2,39,17,1,1,1,1,1,1,1,1,1,1,2,5,7,3,3,6,4,2,5,4,13,2,5,6,2,5,4,7,3,3,2,4,6,6,7,7,1,1,1,1,1,1,1,1,1,1
16,15,5H,5,2,16,5H,5,2,26,13,1,2552,11,82,1.377,0.086,0.756,0.382,0.552,1,1,1,1,32,25,35,42,28,31,24,27,0,6,10,46,19,33,51,34,50,44,9,15,18,13,12,8,49,17,21,20,48,40,14,5,3,16,4,1,47,45,7,37,41,30,38,23,36,22,1,1,1,1,1,1,1,1,1,1,6,7,4,2,2,6,3,3,5,7,2,5,3,4,4,13,6,5,7,7,6,5,2,3,2,4,1,1,1,1,1,1,1,1,1,1
16,16,KD,13,4,15,KD,13,4,25,13,1,2907,11,82,1.358,0.1,0.784,-0.002,0.5,1,1,1,1,18,20,40,28,22,38,5,45,47,13,49,4,31,33,50,42,1,9,16,23,39,43,24,34,51,3,15,26,11,14,35,12,32,44,21,27,36,2,41,19,7,30,46,37,29,8,1,1,1,1,1,1,1,1,1,1,6,5,2,3,7,3,7,2,6,4,2,5,4,3,13,5,4,6,7,5,2,7,3,6,2,4,1,1,1,1,1,1,1,1,1,1
16,17,JD,11,4,12,JD,11,4,22,13,1,2732,11,82,1.287,0.174,0.815,0.004,0.493,1,1,1,1,37,44,20,15,45,9,21,3,16,50,10,6,19,41,14,32,33,7,47,27,13,49,25,4,40,24,12,17,18,11,42,1,22,0,46,30,5,39,34,38,48,51,29,26,2,8,1,1,1,1,1,1,1,1,1,1,2,5,3,7,3,5,4,6,6,2,4,13,5,6,2,4,5,2,3,3,7,6,7,4,7,2,1,1,1,1,1,1,1,1,1,1
16,18,8C,8,3,22,8C,8,3,32,13,1,2252,11,82,1.197,0.018,0.651,0.488,0.396,1,1,1,1,19,2,3,50,22,41,51,46,15,0,17,28,10,37,36,18,47,48,45,39,25,31,14,12,32,24,40,8,49,20,4,33,42,13,21,1,44,27,6,29,23,43,16,11,35,38,1,1,1,1,1,1,1,1,1,1,6,3,7,2,3,2,7,5,4,2,7,3,6,3,5,4,5,6,4,2,4,13,2,5,6,7,1,1,1,1,1,1,1,1,1,1
16,19,5D,5,4,18,5D,5,4,28,13,1,1695,11,82,1.052,0.203,0.73,0.316,0.368,1,1,1,1,41,31,44,40,42,9,29,3,33,50,34,14,21,37,0,4,5,24,32,13,38,39,22,45,12,26,51,43,49,23,30,1,18,19,46,15,2,48,8,27,6,10,25,11,35,7,1,1,1,1,1,1,1,1,1,1,2,6,7,4,6,5,2,5,2,3,6,4,4,5,7,3,3,13,2,5,7,7,2,3,4,6,1,1,1,1,1,1,1,1,1,1
